sectorSalida;sectorLlegada;RijCorregido;flow
51-4030;49-9050;-1;0
51-4030;49-9060;-1;0
51-4030;49-9070;-1;0
51-4030;49-9090;-1;0
51-4030;51-1010;0.5070691631639281;6
51-4030;51-2010;-1;0
51-4030;51-2020;-1;0
51-4030;51-2030;-1;0
51-4030;51-2040;-1;0
51-4030;51-2090;0.5573649955066583;6
51-4030;51-3010;-1;0
51-4030;51-3020;-1;0
51-4030;51-3090;-1;0
51-4030;51-4010;-1;0
51-4030;51-4020;-1;0
51-4030;51-4030;0.8105031215571061;5
51-4030;51-4040;0.75925185344695;3
51-4030;51-4050;-1;0
51-4030;51-4060;-1;0
51-4030;51-4070;0.7972909268047393;1
51-4030;51-4110;0.9275337894772321;3
51-4030;51-4120;0.1318977119784657;1
51-4030;51-4190;0.8653532520060017;3
51-4030;51-5110;-1;0
51-4030;51-6010;-1;0
51-4030;51-6020;-1;0
51-4030;51-6030;0.14653461376531204;1
51-4030;51-6040;0.8421001771621839;1
51-4030;51-6050;-1;0
51-4030;51-6060;-1;0
51-4030;51-6090;0.8732352844836058;1
51-4030;51-7010;0.7828350531533498;1
51-4030;51-7020;-1;0
51-4030;51-7040;0.7272644900178199;2
51-4030;51-8010;-1;0
51-4030;51-8020;-1;0
51-4030;51-8030;-1;0
51-4030;51-8090;-1;0
51-4030;51-9010;-1;0
51-4030;51-9020;0.8732352844836058;3
51-4030;51-9030;0.3999853117579378;1
51-4030;51-9040;-1;0
51-4030;51-9050;-1;0
51-4030;51-9060;0.4456381607219596;3
51-4030;51-9070;-1;0
51-4030;51-9080;-1;0
51-4030;51-9110;0.03179013459387289;1
51-4030;51-9120;0.7721448381648875;2
51-4030;51-9150;-1;0
51-4030;51-9190;0.6391318803526593;15
51-4030;53-1000;-1;0
51-4030;53-2010;-1;0
51-4030;53-2020;-1;0
51-4030;53-2030;-1;0
51-4030;53-3010;-1;0
51-4030;53-3020;-1;0
51-4030;53-3030;0.1615550229516188;5
51-4030;53-3040;-1;0
51-4030;53-3090;-1;0
51-4030;53-4010;-1;0
51-4030;53-4020;-1;0
51-4030;53-4030;-1;0
51-4030;53-40X0;-1;0
51-4030;53-5010;-1;0
51-4030;53-5020;-1;0
51-4030;53-6020;-1;0
51-4030;53-6030;0.6687481762474468;2
51-4030;53-6050;-1;0
51-4030;53-60X0;-1;0
51-4030;53-7020;-1;0
51-4030;53-7030;-1;0
51-4030;53-7040;0.5739527715087797;1
51-4030;53-7050;-1;0
51-4030;53-7060;-0.1452613328949138;2
51-4030;53-7070;-1;0
51-4030;53-7080;-1;0
51-4030;53-7190;0.6082114735658043;8
51-4030;55-1010;-1;0
51-4030;55-2010;-1;0
51-4030;55-3010;-1;0
51-4040;11-1010;-1;0
51-4040;11-1020;-1;0
51-4040;11-2010;-1;0
51-4040;11-2020;-0.028967297177980786;1
51-4040;11-2030;-1;0
51-4040;11-3010;-1;0
51-4040;11-3020;-1;0
51-4040;11-3030;0.23000817309760402;1
51-4040;11-3050;-1;0
51-4040;11-3060;-1;0
51-4040;11-3070;-1;0
51-4040;11-3110;-1;0
51-4040;11-9010;-1;0
51-4040;11-9020;-1;0
51-4040;11-9030;-1;0
51-4040;11-9040;-1;0
51-4040;11-9050;-1;0
51-4040;11-9060;-1;0
51-4040;11-9070;-1;0
51-4040;11-9080;-1;0
51-4040;11-9110;-1;0
51-4040;11-9120;-1;0
51-4040;11-9140;-1;0
51-4040;11-9150;-1;0
51-4040;11-9190;-0.2623504828404606;3
51-4040;13-1010;-1;0
51-4040;13-1020;-1;0
51-4040;13-1030;-1;0
51-4040;13-1040;-1;0
51-4040;13-1050;-1;0
51-4040;13-1070;-1;0
51-4040;13-1080;-1;0
51-4040;13-1110;-1;0
51-4040;13-1120;-1;0
51-4040;13-1160;-1;0
51-4040;13-2010;-1;0
51-4040;13-2020;-1;0
51-4040;13-2030;-1;0
51-4040;13-2040;-1;0
51-4040;13-2050;-1;0
51-4040;13-2060;-1;0
51-4040;13-2070;-1;0
51-4040;13-2080;-1;0
51-4040;13-2090;-1;0
51-4040;15-1110;-1;0
51-4040;15-1120;-1;0
51-4040;15-1130;-1;0
51-4040;15-1140;-1;0
51-4040;15-1150;-1;0
51-4040;15-2010;-1;0
51-4040;15-2030;-1;0
51-4040;15-2090;-1;0
51-4040;17-1010;-1;0
51-4040;17-1020;-1;0
51-4040;17-2010;-1;0
51-4040;17-2030;-1;0
51-4040;17-2040;-1;0
51-4040;17-2050;-1;0
51-4040;17-2060;-1;0
51-4040;17-2070;-1;0
51-4040;17-2080;-1;0
51-4040;17-2110;-1;0
51-4040;17-2130;-1;0
51-4040;17-2140;-1;0
51-4040;17-2170;-1;0
51-4040;17-2190;-1;0
51-4040;17-3010;0.7599556841263002;1
51-4040;17-3020;-1;0
51-4040;17-3030;-1;0
51-4040;19-1010;-1;0
51-4040;19-1020;-1;0
51-4040;19-1030;-1;0
51-4040;19-1040;-1;0
51-4040;19-2010;-1;0
51-4040;19-2020;-1;0
51-4040;19-2030;-1;0
51-4040;19-2040;-1;0
51-4040;19-2090;-1;0
51-4040;19-3010;-1;0
51-4040;19-3020;-1;0
51-4040;19-3030;-1;0
51-4040;19-3050;-1;0
51-4040;19-3090;-1;0
51-4040;19-4010;-1;0
51-4040;19-4020;-1;0
51-4040;19-4030;-1;0
51-4040;19-4090;-1;0
51-4040;21-1010;-1;0
51-4040;21-1020;-1;0
51-4040;21-1090;-1;0
51-4040;21-2010;-1;0
51-4040;21-2020;-1;0
51-4040;21-2090;-1;0
51-4040;23-1010;-1;0
51-4040;23-2010;-1;0
51-4040;23-2090;-1;0
51-4040;25-1000;-1;0
51-4040;25-2010;-1;0
51-4040;25-2020;-1;0
51-4040;25-2030;-1;0
51-4040;25-2050;-1;0
51-4040;25-3000;-1;0
51-4040;25-4010;-1;0
51-4040;25-4020;-1;0
51-4040;25-4030;-1;0
51-4040;25-9040;-1;0
51-4040;25-90X0;-1;0
51-4040;27-1010;-1;0
51-4040;27-1020;-1;0
51-4040;27-2010;-1;0
51-4040;27-2020;-1;0
51-4040;27-2030;-1;0
51-4040;27-2040;-1;0
51-4040;27-2090;-1;0
51-4040;27-3010;-1;0
51-4040;27-3020;-1;0
51-4040;27-3030;-1;0
51-4040;27-3040;-1;0
51-4040;27-3090;-1;0
51-4040;27-4010;-1;0
51-4040;27-4020;-1;0
51-4040;27-4030;-1;0
51-4040;29-1010;-1;0
51-4040;29-1030;-1;0
51-4040;29-1050;-1;0
51-4040;29-1060;-1;0
51-4040;29-1070;-1;0
51-4040;29-1120;-1;0
51-4040;29-1130;-1;0
51-4040;29-1140;0.462833171330639;2
51-4040;29-1190;-1;0
51-4040;29-2010;-1;0
51-4040;29-2020;-1;0
51-4040;29-2030;-1;0
51-4040;29-2040;-1;0
51-4040;29-2050;-1;0
51-4040;29-2060;0.20410999284120102;1
51-4040;29-2070;-1;0
51-4040;29-2080;-1;0
51-4040;29-2090;-1;0
51-4040;29-9000;-1;0
51-4040;31-1010;-1;0
51-4040;31-2010;-1;0
51-4040;31-2020;-1;0
51-4040;31-9010;-1;0
51-4040;31-9090;-1;0
51-4040;33-1010;-1;0
51-4040;33-1020;-1;0
51-4040;33-1090;-1;0
51-4040;33-2010;0.8971602972399151;2
51-4040;33-3010;-1;0
51-4040;33-3020;-1;0
51-4040;33-3040;-1;0
51-4040;33-3050;0.4665846027593989;1
51-4040;33-9010;-1;0
51-4040;33-9020;-1;0
51-4040;33-9030;0.04178963092505553;1
51-4040;33-9090;-1;0
51-4040;35-1010;-1;0
51-4040;35-2010;-1;0
51-4040;35-2020;-1;0
51-4040;35-3010;-1;0
51-4040;35-3020;-1;0
51-4040;35-3030;-1;0
51-4040;35-3040;-1;0
51-4040;35-9010;-1;0
51-4040;35-9020;-1;0
51-4040;35-9030;-1;0
51-4040;37-1010;-1;0
51-4040;37-2010;-0.3843735870992745;2
51-4040;37-2020;-1;0
51-4040;37-3010;0.16963226571767498;1
51-4040;39-1010;-1;0
51-4040;39-1020;-1;0
51-4040;39-2020;-1;0
51-4040;39-3010;-1;0
51-4040;39-3020;-1;0
51-4040;39-3030;-1;0
51-4040;39-3090;-1;0
51-4040;39-40X0;-1;0
51-4040;39-5010;0.6389064022468046;1
51-4040;39-5090;-1;0
51-4040;39-6010;-1;0
51-4040;39-7010;-1;0
51-4040;39-9010;-1;0
51-4040;39-9020;-1;0
51-4040;39-9030;-1;0
51-4040;39-9040;-1;0
51-4040;39-9090;-1;0
51-4040;41-1010;-1;0
51-4040;41-2010;-1;0
51-4040;41-2020;0.33013908917523377;1
51-4040;41-2030;-1;0
51-4040;41-3010;-1;0
51-4040;41-3020;-1;0
51-4040;41-3030;-1;0
51-4040;41-3040;-1;0
51-4040;41-3090;-1;0
51-4040;41-4010;-1;0
51-4040;41-9010;-1;0
51-4040;41-9020;-1;0
51-4040;41-9030;-1;0
51-4040;41-9040;-1;0
51-4040;41-9090;-1;0
51-4040;43-1010;-1;0
51-4040;43-2010;-1;0
51-4040;43-2020;-1;0
51-4040;43-2090;-1;0
51-4040;43-3010;-1;0
51-4040;43-3020;-1;0
51-4040;43-3030;-1;0
51-4040;43-3040;-1;0
51-4040;43-3050;-1;0
51-4040;43-3060;-1;0
51-4040;43-3070;-1;0
51-4040;43-4010;-1;0
51-4040;43-4030;-1;0
51-4040;43-4040;-1;0
51-4040;43-4050;-1;0
51-4040;43-4060;-1;0
51-4040;43-4070;-1;0
51-4040;43-4080;-1;0
51-4040;43-4110;-1;0
51-4040;43-4120;-1;0
51-4040;43-4130;-1;0
51-4040;43-4140;-1;0
51-4040;43-4150;-1;0
51-4040;43-4160;-1;0
51-4040;43-4170;-1;0
51-4040;43-4180;-1;0
51-4040;43-4190;-1;0
51-4040;43-5010;-1;0
51-4040;43-5020;0.8723153483499214;2
51-4040;43-5030;-1;0
51-4040;43-5040;-1;0
51-4040;43-5050;-1;0
51-4040;43-5060;-1;0
51-4040;43-5070;-1;0
51-4040;43-5080;-1;0
51-4040;43-5110;-1;0
51-4040;43-6010;-0.49611433203517363;1
51-4040;43-9010;0.15312336169697952;1
51-4040;43-9020;-1;0
51-4040;43-9040;-1;0
51-4040;43-9050;0.624936068648065;1
51-4040;43-9060;-1;0
51-4040;43-9070;-1;0
51-4040;43-9080;-1;0
51-4040;43-9110;-1;0
51-4040;43-9190;-1;0
51-4040;45-1010;-1;0
51-4040;45-2010;-1;0
51-4040;45-2040;-1;0
51-4040;45-2090;0.462833171330639;2
51-4040;45-3010;-1;0
51-4040;45-4010;-1;0
51-4040;45-4020;-1;0
51-4040;47-1010;-1;0
51-4040;47-2010;-1;0
51-4040;47-2020;-1;0
51-4040;47-2030;0.32092206772301013;2
51-4040;47-2040;-1;0
51-4040;47-2050;-1;0
51-4040;47-2060;0.20410999284120102;2
51-4040;47-2070;-1;0
51-4040;47-2080;-1;0
51-4040;47-2110;-1;0
51-4040;47-2120;-1;0
51-4040;47-2130;-1;0
51-4040;47-2140;-1;0
51-4040;47-2150;0.5542751535576453;1
51-4040;47-2160;-1;0
51-4040;47-2170;-1;0
51-4040;47-2180;-1;0
51-4040;47-2210;0.8723153483499214;2
51-4040;47-2220;-1;0
51-4040;47-3010;-1;0
51-4040;47-4010;-1;0
51-4040;47-4020;-1;0
51-4040;47-4030;-1;0
51-4040;47-4050;-1;0
51-4040;47-4090;-1;0
51-4040;47-5010;-1;0
51-4040;47-5020;-1;0
51-4040;47-5030;-1;0
51-4040;47-5040;-1;0
51-4040;47-50X0;-1;0
51-4040;49-1010;-1;0
51-4040;49-2010;-1;0
51-4040;49-2020;-1;0
51-4040;49-2090;0.7599556841263002;2
51-4040;49-3010;-1;0
51-4040;49-3020;0.49339322087011017;3
51-4040;49-3030;-1;0
51-4040;49-3040;0.8391972727857464;7
51-4040;49-3050;-1;0
51-4040;49-3090;-1;0
51-4040;49-9010;-1;0
51-4040;49-9020;-1;0
51-4040;49-9030;-1;0
51-4040;49-9040;-1;0
51-4040;49-9050;-1;0
51-4040;49-9060;-1;0
51-4040;49-9070;0.7599556841263002;1
51-4040;49-9090;0.2221224943368808;1
51-4040;51-1010;0.6429421566293739;7
51-4040;51-2010;-1;0
51-4040;51-2020;-1;0
51-4040;51-2030;-1;0
51-4040;51-2040;-1;0
51-4040;51-2090;0.38826042627567126;3
51-4040;51-3010;-1;0
51-4040;51-3020;-1;0
51-4040;51-3090;-1;0
51-4040;51-4010;0.9690125327089932;2
51-4040;51-4020;-1;0
51-4040;51-4030;0.9034749034749034;8
51-4040;51-4040;-1;0
51-4040;51-4050;-1;0
51-4040;51-4060;-1;0
51-4040;51-4070;0.8391972727857464;1
51-4040;51-4110;0.9753278923111843;7
51-4040;51-4120;0.669202778696659;3
51-4040;51-4190;0.7125232077618734;1
51-4040;51-5110;-1;0
51-4040;51-6010;-1;0
51-4040;51-6020;-1;0
51-4040;51-6030;-1;0
51-4040;51-6040;-1;0
51-4040;51-6050;0.8274429603118809;1
51-4040;51-6060;0.7708552672323032;1
51-4040;51-6090;-1;0
51-4040;51-7010;-1;0
51-4040;51-7020;-1;0
51-4040;51-7040;-1;0
51-4040;51-8010;-1;0
51-4040;51-8020;-1;0
51-4040;51-8030;-1;0
51-4040;51-8090;0.9656286519557297;1
51-4040;51-9010;-1;0
51-4040;51-9020;-1;0
51-4040;51-9030;-1;0
51-4040;51-9040;-1;0
51-4040;51-9050;-1;0
51-4040;51-9060;0.3832236842105263;2
51-4040;51-9070;-1;0
51-4040;51-9080;-1;0
51-4040;51-9110;-1;0
51-4040;51-9120;-1;0
51-4040;51-9150;-1;0
51-4040;51-9190;0.5151547265790589;8
51-4040;53-1000;-1;0
51-4040;53-2010;-1;0
51-4040;53-2020;-1;0
51-4040;53-2030;-1;0
51-4040;53-3010;-1;0
51-4040;53-3020;-1;0
51-4040;53-3030;0.17685310943737909;4
51-4040;53-3040;-1;0
51-4040;53-3090;-1;0
51-4040;53-4010;-1;0
51-4040;53-4020;-1;0
51-4040;53-4030;-1;0
51-4040;53-40X0;-1;0
51-4040;53-5010;-1;0
51-4040;53-5020;-1;0
51-4040;53-6020;-1;0
51-4040;53-6030;-1;0
51-4040;53-6050;-1;0
51-4040;53-60X0;-1;0
51-4040;53-7020;-1;0
51-4040;53-7030;-1;0
51-4040;53-7040;-1;0
51-4040;53-7050;-1;0
51-4040;53-7060;-0.3500920517307999;1
51-4040;53-7070;-1;0
51-4040;53-7080;-1;0
51-4040;53-7190;0.4516931512413058;4
51-4040;55-1010;-1;0
51-4040;55-2010;-1;0
51-4040;55-3010;-1;0
51-4050;11-1010;-1;0
51-4050;11-1020;-1;0
51-4050;11-2010;-1;0
51-4050;11-2020;-1;0
51-4050;11-2030;-1;0
51-4050;11-3010;-1;0
51-4050;11-3020;-1;0
51-4050;11-3030;-1;0
51-4050;11-3050;-1;0
51-4050;11-3060;-1;0
51-4050;11-3070;-1;0
51-4050;11-3110;-1;0
51-4050;11-9010;-1;0
51-4050;11-9020;-1;0
51-4050;11-9030;-1;0
51-4050;11-9040;-1;0
51-4050;11-9050;-1;0
51-4050;11-9060;-1;0
51-4050;11-9070;0.9991610151716424;1
51-4050;11-9080;-1;0
51-4050;11-9110;-1;0
51-4050;11-9120;-1;0
51-4050;11-9140;-1;0
51-4050;11-9150;-1;0
51-4050;11-9190;-1;0
51-4050;13-1010;-1;0
51-4050;13-1020;-1;0
51-4050;13-1030;-1;0
51-4050;13-1040;-1;0
51-4050;13-1050;-1;0
51-4050;13-1070;-1;0
51-4050;13-1080;-1;0
51-4050;13-1110;-1;0
51-4050;13-1120;-1;0
51-4050;13-1160;-1;0
51-4050;13-2010;-1;0
51-4050;13-2020;-1;0
51-4050;13-2030;-1;0
51-4050;13-2040;-1;0
51-4050;13-2050;-1;0
51-4050;13-2060;-1;0
51-4050;13-2070;-1;0
51-4050;13-2080;-1;0
51-4050;13-2090;-1;0
51-4050;15-1110;-1;0
51-4050;15-1120;-1;0
51-4050;15-1130;-1;0
51-4050;15-1140;-1;0
51-4050;15-1150;-1;0
51-4050;15-2010;-1;0
51-4050;15-2030;-1;0
51-4050;15-2090;-1;0
51-4050;17-1010;-1;0
51-4050;17-1020;-1;0
51-4050;17-2010;-1;0
51-4050;17-2030;-1;0
51-4050;17-2040;-1;0
51-4050;17-2050;-1;0
51-4050;17-2060;-1;0
51-4050;17-2070;-1;0
51-4050;17-2080;-1;0
51-4050;17-2110;-1;0
51-4050;17-2130;-1;0
51-4050;17-2140;-1;0
51-4050;17-2170;-1;0
51-4050;17-2190;-1;0
51-4050;17-3010;-1;0
51-4050;17-3020;-1;0
51-4050;17-3030;-1;0
51-4050;19-1010;-1;0
51-4050;19-1020;-1;0
51-4050;19-1030;-1;0
51-4050;19-1040;-1;0
51-4050;19-2010;-1;0
51-4050;19-2020;-1;0
51-4050;19-2030;-1;0
51-4050;19-2040;-1;0
51-4050;19-2090;-1;0
51-4050;19-3010;-1;0
51-4050;19-3020;-1;0
51-4050;19-3030;-1;0
51-4050;19-3050;-1;0
51-4050;19-3090;-1;0
51-4050;19-4010;-1;0
51-4050;19-4020;-1;0
51-4050;19-4030;-1;0
51-4050;19-4090;-1;0
51-4050;21-1010;-1;0
51-4050;21-1020;-1;0
51-4050;21-1090;-1;0
51-4050;21-2010;-1;0
51-4050;21-2020;-1;0
51-4050;21-2090;-1;0
51-4050;23-1010;-1;0
51-4050;23-2010;-1;0
51-4050;23-2090;-1;0
51-4050;25-1000;-1;0
51-4050;25-2010;-1;0
51-4050;25-2020;-1;0
51-4050;25-2030;-1;0
51-4050;25-2050;-1;0
51-4050;25-3000;-1;0
51-4050;25-4010;-1;0
51-4050;25-4020;-1;0
51-4050;25-4030;-1;0
51-4050;25-9040;-1;0
51-4050;25-90X0;-1;0
51-4050;27-1010;-1;0
51-4050;27-1020;-1;0
51-4050;27-2010;-1;0
51-4050;27-2020;-1;0
51-4050;27-2030;-1;0
51-4050;27-2040;-1;0
51-4050;27-2090;-1;0
51-4050;27-3010;-1;0
51-4050;27-3020;-1;0
51-4050;27-3030;-1;0
51-4050;27-3040;-1;0
51-4050;27-3090;-1;0
51-4050;27-4010;-1;0
51-4050;27-4020;-1;0
51-4050;27-4030;-1;0
51-4050;29-1010;-1;0
51-4050;29-1030;-1;0
51-4050;29-1050;-1;0
51-4050;29-1060;-1;0
51-4050;29-1070;-1;0
51-4050;29-1120;-1;0
51-4050;29-1130;-1;0
51-4050;29-1140;-1;0
51-4050;29-1190;-1;0
51-4050;29-2010;-1;0
51-4050;29-2020;-1;0
51-4050;29-2030;-1;0
51-4050;29-2040;-1;0
51-4050;29-2050;-1;0
51-4050;29-2060;-1;0
51-4050;29-2070;-1;0
51-4050;29-2080;-1;0
51-4050;29-2090;-1;0
51-4050;29-9000;-1;0
51-4050;31-1010;-1;0
51-4050;31-2010;-1;0
51-4050;31-2020;-1;0
51-4050;31-9010;-1;0
51-4050;31-9090;-1;0
51-4050;33-1010;-1;0
51-4050;33-1020;-1;0
51-4050;33-1090;-1;0
51-4050;33-2010;-1;0
51-4050;33-3010;-1;0
51-4050;33-3020;-1;0
51-4050;33-3040;-1;0
51-4050;33-3050;-1;0
51-4050;33-9010;-1;0
51-4050;33-9020;-1;0
51-4050;33-9030;-1;0
51-4050;33-9090;-1;0
51-4050;35-1010;-1;0
51-4050;35-2010;-1;0
51-4050;35-2020;-1;0
51-4050;35-3010;-1;0
51-4050;35-3020;-1;0
51-4050;35-3030;-1;0
51-4050;35-3040;-1;0
51-4050;35-9010;-1;0
51-4050;35-9020;-1;0
51-4050;35-9030;-1;0
51-4050;37-1010;-1;0
51-4050;37-2010;-1;0
51-4050;37-2020;-1;0
51-4050;37-3010;-1;0
51-4050;39-1010;-1;0
51-4050;39-1020;-1;0
51-4050;39-2020;-1;0
51-4050;39-3010;-1;0
51-4050;39-3020;-1;0
51-4050;39-3030;-1;0
51-4050;39-3090;-1;0
51-4050;39-40X0;-1;0
51-4050;39-5010;-1;0
51-4050;39-5090;-1;0
51-4050;39-6010;-1;0
51-4050;39-7010;-1;0
51-4050;39-9010;-1;0
51-4050;39-9020;-1;0
51-4050;39-9030;-1;0
51-4050;39-9040;-1;0
51-4050;39-9090;-1;0
51-4050;41-1010;-1;0
51-4050;41-2010;-1;0
51-4050;41-2020;-1;0
51-4050;41-2030;-1;0
51-4050;41-3010;-1;0
51-4050;41-3020;-1;0
51-4050;41-3030;-1;0
51-4050;41-3040;-1;0
51-4050;41-3090;-1;0
51-4050;41-4010;-1;0
51-4050;41-9010;-1;0
51-4050;41-9020;-1;0
51-4050;41-9030;-1;0
51-4050;41-9040;-1;0
51-4050;41-9090;-1;0
51-4050;43-1010;-1;0
51-4050;43-2010;-1;0
51-4050;43-2020;-1;0
51-4050;43-2090;-1;0
51-4050;43-3010;-1;0
51-4050;43-3020;-1;0
51-4050;43-3030;-1;0
51-4050;43-3040;-1;0
51-4050;43-3050;-1;0
51-4050;43-3060;-1;0
51-4050;43-3070;-1;0
51-4050;43-4010;-1;0
51-4050;43-4030;-1;0
51-4050;43-4040;-1;0
51-4050;43-4050;-1;0
51-4050;43-4060;-1;0
51-4050;43-4070;-1;0
51-4050;43-4080;-1;0
51-4050;43-4110;-1;0
51-4050;43-4120;-1;0
51-4050;43-4130;-1;0
51-4050;43-4140;-1;0
51-4050;43-4150;-1;0
51-4050;43-4160;-1;0
51-4050;43-4170;-1;0
51-4050;43-4180;-1;0
51-4050;43-4190;-1;0
51-4050;43-5010;-1;0
51-4050;43-5020;-1;0
51-4050;43-5030;0.9858323494687131;1
51-4050;43-5040;-1;0
51-4050;43-5050;-1;0
51-4050;43-5060;-1;0
51-4050;43-5070;-1;0
51-4050;43-5080;-1;0
51-4050;43-5110;-1;0
51-4050;43-6010;-1;0
51-4050;43-9010;-1;0
51-4050;43-9020;-1;0
51-4050;43-9040;-1;0
51-4050;43-9050;-1;0
51-4050;43-9060;-1;0
51-4050;43-9070;-1;0
51-4050;43-9080;-1;0
51-4050;43-9110;-1;0
51-4050;43-9190;-1;0
51-4050;45-1010;-1;0
51-4050;45-2010;-1;0
51-4050;45-2040;-1;0
51-4050;45-2090;-1;0
51-4050;45-3010;-1;0
51-4050;45-4010;-1;0
51-4050;45-4020;-1;0
51-4050;47-1010;-1;0
51-4050;47-2010;-1;0
51-4050;47-2020;-1;0
51-4050;47-2030;-1;0
51-4050;47-2040;-1;0
51-4050;47-2050;-1;0
51-4050;47-2060;-1;0
51-4050;47-2070;-1;0
51-4050;47-2080;-1;0
51-4050;47-2110;-1;0
51-4050;47-2120;-1;0
51-4050;47-2130;-1;0
51-4050;47-2140;-1;0
51-4050;47-2150;-1;0
51-4050;47-2160;-1;0
51-4050;47-2170;-1;0
51-4050;47-2180;-1;0
51-4050;47-2210;-1;0
51-4050;47-2220;-1;0
51-4050;47-3010;-1;0
51-4050;47-4010;-1;0
51-4050;47-4020;-1;0
51-4050;47-4030;-1;0
51-4050;47-4050;-1;0
51-4050;47-4090;-1;0
51-4050;47-5010;-1;0
51-4050;47-5020;-1;0
51-4050;47-5030;-1;0
51-4050;47-5040;-1;0
51-4050;47-50X0;-1;0
51-4050;49-1010;-1;0
51-4050;49-2010;-1;0
51-4050;49-2020;-1;0
51-4050;49-2090;-1;0
51-4050;49-3010;-1;0
51-4050;49-3020;-1;0
51-4050;49-3030;-1;0
51-4050;49-3040;-1;0
51-4050;49-3050;-1;0
51-4050;49-3090;-1;0
51-4050;49-9010;-1;0
51-4050;49-9020;-1;0
51-4050;49-9030;-1;0
51-4050;49-9040;-1;0
51-4050;49-9050;-1;0
51-4050;49-9060;-1;0
51-4050;49-9070;-1;0
51-4050;49-9090;-1;0
51-4050;51-1010;-1;0
51-4050;51-2010;-1;0
51-4050;51-2020;-1;0
51-4050;51-2030;-1;0
51-4050;51-2040;-1;0
51-4050;51-2090;-1;0
51-4050;51-3010;-1;0
51-4050;51-3020;-1;0
51-4050;51-3090;-1;0
51-4050;51-4010;-1;0
51-4050;51-4020;-1;0
51-4050;51-4030;-1;0
51-4050;51-4040;-1;0
51-4050;51-4050;-1;0
51-4050;51-4060;-1;0
51-4050;51-4070;-1;0
51-4050;51-4110;-1;0
51-4050;51-4120;-1;0
51-4050;51-4190;-1;0
51-4050;51-5110;-1;0
51-4050;51-6010;-1;0
51-4050;51-6020;-1;0
51-4050;51-6030;-1;0
51-4050;51-6040;-1;0
51-4050;51-6050;-1;0
51-4050;51-6060;-1;0
51-4050;51-6090;-1;0
51-4050;51-7010;-1;0
51-4050;51-7020;-1;0
51-4050;51-7040;-1;0
51-4050;51-8010;-1;0
51-4050;51-8020;-1;0
51-4050;51-8030;-1;0
51-4050;51-8090;-1;0
51-4050;51-9010;-1;0
51-4050;51-9020;-1;0
51-4050;51-9030;-1;0
51-4050;51-9040;-1;0
51-4050;51-9050;0.9946982908964074;1
51-4050;51-9060;-1;0
51-4050;51-9070;-1;0
51-4050;51-9080;-1;0
51-4050;51-9110;-1;0
51-4050;51-9120;-1;0
51-4050;51-9150;-1;0
51-4050;51-9190;0.8142249857242561;1
51-4050;53-1000;-1;0
51-4050;53-2010;-1;0
51-4050;53-2020;-1;0
51-4050;53-2030;-1;0
51-4050;53-3010;-1;0
51-4050;53-3020;-1;0
51-4050;53-3030;-1;0
51-4050;53-3040;-1;0
51-4050;53-3090;-1;0
51-4050;53-4010;-1;0
51-4050;53-4020;-1;0
51-4050;53-4030;-1;0
51-4050;53-40X0;-1;0
51-4050;53-5010;-1;0
51-4050;53-5020;-1;0
51-4050;53-6020;-1;0
51-4050;53-6030;-1;0
51-4050;53-6050;-1;0
51-4050;53-60X0;-1;0
51-4050;53-7020;-1;0
51-4050;53-7030;-1;0
51-4050;53-7040;-1;0
51-4050;53-7050;-1;0
51-4050;53-7060;-1;0
51-4050;53-7070;-1;0
51-4050;53-7080;-1;0
51-4050;53-7190;-1;0
51-4050;55-1010;-1;0
51-4050;55-2010;-1;0
51-4050;55-3010;-1;0
51-4060;11-1010;-1;0
51-4060;11-1020;-1;0
51-4060;11-2010;-1;0
51-4060;11-2020;-1;0
51-4060;11-2030;-1;0
51-4060;11-3010;-1;0
51-4060;11-3020;-1;0
51-4060;11-3030;-1;0
51-4060;11-3050;-1;0
51-4060;11-3060;-1;0
51-4060;11-3070;-1;0
51-4060;11-3110;-1;0
51-4060;11-9010;-1;0
51-4060;11-9020;-1;0
51-4060;11-9030;-1;0
51-4060;11-9040;-1;0
51-4060;11-9050;-1;0
51-4060;11-9060;-1;0
51-4060;11-9070;-1;0
51-4060;11-9080;-1;0
51-4060;11-9110;-1;0
51-4060;11-9120;-1;0
51-4060;11-9140;-1;0
51-4060;11-9150;-1;0
51-4060;11-9190;0.5596160139631285;2
51-4060;13-1010;-1;0
51-4060;13-1020;-1;0
51-4060;13-1030;-1;0
51-4060;13-1040;-1;0
51-4060;13-1050;-1;0
51-4060;13-1070;-1;0
51-4060;13-1080;-1;0
51-4060;13-1110;-1;0
51-4060;13-1120;-1;0
51-4060;13-1160;-1;0
51-4060;13-2010;-1;0
51-4060;13-2020;-1;0
51-4060;13-2030;-1;0
51-4060;13-2040;-1;0
51-4060;13-2050;-1;0
51-4060;13-2060;-1;0
51-4060;13-2070;-1;0
51-4060;13-2080;-1;0
51-4060;13-2090;-1;0
51-4060;15-1110;-1;0
51-4060;15-1120;-1;0
51-4060;15-1130;-1;0
51-4060;15-1140;-1;0
51-4060;15-1150;-1;0
51-4060;15-2010;-1;0
51-4060;15-2030;-1;0
51-4060;15-2090;-1;0
51-4060;17-1010;-1;0
51-4060;17-1020;-1;0
51-4060;17-2010;-1;0
51-4060;17-2030;-1;0
51-4060;17-2040;-1;0
51-4060;17-2050;-1;0
51-4060;17-2060;-1;0
51-4060;17-2070;-1;0
